EmpID,Gender,Age,MaritalStatus,JobLevel,Experience,Dept,EmpType,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteMode,CommuteDistance,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction
2506,Male,34,Married,Senior,12,Finance,Part-Time,4,1,1.2,4,1,7.9,Walk,2,4,25,8,Bachelor,TRUE,46,3
2509,Female,32,Married,Senior,10,Marketing,Part-Time,2,4,1.6,3,3,5.4,Public Transport,6,3,24,1,Bachelor,TRUE,45,3
2511,Female,26,Single,Junior,2,Marketing,Full-Time,5,3,0.5,5,5,6.4,Public Transport,9,1,7,0,Bachelor,FALSE,21,3
2518,Male,36,Single,Mid,2,Operations,Full-Time,1,3,1.5,5,2,6.6,Car,9,4,15,0,Bachelor,TRUE,31,3
2528,Male,32,Married,Mid,10,Legal,Part-Time,4,1,2.6,2,4,6.3,Public Transport,14,3,10,0,Bachelor,FALSE,35,3
2532,Male,25,Married,Junior,1,Marketing,Full-Time,1,1,3.1,3,3,7.2,Public Transport,27,1,10,0,Bachelor,FALSE,20.5,3
2537,Female,51,Married,Senior,14,Operations,Full-Time,5,2,1.3,4,4,6.6,Public Transport,29,9,16,3,Bachelor,FALSE,47,3
2542,Other,34,Single,Mid,12,Finance,Contract,4,1,1.3,3,4,7.1,Walk,1,4,12,0,Bachelor,FALSE,36,3
2545,Male,38,Married,Mid,4,Operations,Full-Time,1,1,2.7,3,1,6.5,Car,14,5,15,0,Bachelor,FALSE,32,3
2553,Female,26,Single,Junior,2,Finance,Full-Time,1,1,1.8,3,2,5.9,Car,21,1,5,0,Bachelor,FALSE,21,3
2575,Male,25,Single,Junior,3,IT,Full-Time,3,2,0.3,5,2,6.1,Bike,4,1,9,0,Bachelor,FALSE,21.5,3
2576,Male,29,Single,Mid,7,IT,Part-Time,3,1,0.4,1,2,6.4,Bike,8,2,10,0,Bachelor,TRUE,33.5,3
2578,Other,23,Single,Junior,1,Finance,Full-Time,2,2,2.8,2,1,5.2,Public Transport,22,0,9,0,Bachelor,TRUE,20.5,3
2582,Female,28,Single,Junior,6,IT,Full-Time,2,1,1,4,2,7.7,Public Transport,24,2,7,0,Bachelor,TRUE,23,3
2583,Male,29,Single,Mid,7,Operations,Full-Time,4,2,3.4,5,2,6.8,Public Transport,29,2,13,0,Bachelor,FALSE,33.5,3
2591,Male,40,Single,Mid,18,Sales,Full-Time,1,4,2.7,5,3,8.4,Car,7,6,11,0,Bachelor,FALSE,39,3
2595,Female,51,Married,Senior,10,Finance,Full-Time,3,3,1.7,5,3,7.2,Bike,8,9,23,6,Bachelor,FALSE,45,3
2601,Male,49,Single,Mid,25,IT,Full-Time,3,2,1.4,5,2,6.6,Bike,4,9,10,0,Bachelor,TRUE,42.5,3
2603,Male,28,Single,Junior,6,IT,Contract,4,1,2,4,1,7.4,Public Transport,29,2,5,0,Bachelor,TRUE,23,3
2605,Other,34,Single,Senior,12,Marketing,Full-Time,3,1,3.5,5,2,8.1,Car,23,4,15,1,Bachelor,FALSE,46,3
2625,Female,36,Married,Mid,14,Operations,Part-Time,1,2,2,4,1,7,Bike,3,4,12,0,Bachelor,FALSE,37,3
2628,Female,27,Single,Junior,5,IT,Full-Time,2,4,1.4,1,5,6.6,Public Transport,7,1,9,0,Bachelor,TRUE,22.5,3
2639,Male,30,Married,Mid,7,IT,Contract,3,4,1.5,4,2,6.2,Bike,6,2,14,0,Bachelor,TRUE,33.5,3
2659,Female,48,Married,Mid,10,Operations,Full-Time,1,2,0,4,3,6.2,Public Transport,23,8,13,0,Bachelor,FALSE,35,3
2669,Female,24,Single,Junior,2,Finance,Full-Time,2,1,2.4,5,1,6.1,Car,9,0,6,0,Bachelor,FALSE,21,3
2679,Female,37,Married,Mid,15,Legal,Contract,2,5,1.6,3,4,5.3,Motorbike,7,5,12,0,Bachelor,TRUE,37.5,3
2691,Female,36,Married,Mid,14,IT,Full-Time,1,2,3.9,4,3,6.7,Public Transport,24,4,13,0,Bachelor,TRUE,37,3
2692,Female,32,Married,Mid,10,Sales,Full-Time,2,2,1.5,3,1,5.7,Public Transport,18,3,11,0,Bachelor,TRUE,35,3
2696,Other,34,Single,Mid,12,Finance,Part-Time,4,1,1.4,4,1,5,Public Transport,28,4,10,0,Bachelor,FALSE,36,3
2726,Female,28,Single,Junior,6,Customer Service,Full-Time,2,1,1.3,5,4,8.7,Walk,1,2,8,0,Bachelor,FALSE,23,3
2727,Female,34,Married,Senior,8,IT,Full-Time,3,1,1.5,5,1,6.3,Public Transport,22,4,21,5,Bachelor,TRUE,44,3
2732,Male,44,Single,Mid,22,Operations,Contract,3,3,1.9,4,4,6.3,Public Transport,13,7,10,0,Bachelor,FALSE,41,3
2743,Female,30,Married,Senior,8,Finance,Full-Time,1,1,1.8,4,2,5.7,Bike,5,2,19,7,Bachelor,FALSE,44,3
2755,Male,24,Single,Senior,2,IT,Part-Time,3,1,0.7,2,1,6.3,Bike,6,0,15,2,Bachelor,TRUE,41,3
2758,Male,24,Single,Junior,2,IT,Full-Time,3,2,3.3,5,1,6.6,Car,13,0,9,0,Bachelor,TRUE,21,3
2764,Female,28,Single,Junior,6,Legal,Full-Time,1,1,2.1,3,1,6.2,Car,27,2,8,0,Bachelor,FALSE,23,3
2783,Male,26,Single,Junior,4,Finance,Full-Time,1,2,1.2,5,1,6.3,Walk,1,1,9,0,Bachelor,FALSE,22,3
2802,Other,23,Single,Intern/Fresher,1,Finance,Full-Time,3,2,3,4,3,7.5,Public Transport,12,0,25,0,Bachelor,FALSE,10.5,3
2803,Other,35,Single,Mid,13,Finance,Full-Time,1,3,0.4,4,1,8,Motorbike,15,4,13,0,Bachelor,TRUE,36.5,3
2805,Male,25,Married,Junior,3,Finance,Full-Time,1,1,1.4,1,1,5.7,Walk,1,1,6,0,Bachelor,FALSE,21.5,3
2810,Male,36,Married,Senior,14,Finance,Full-Time,2,2,1.8,3,2,6.4,Bike,10,4,15,6,Bachelor,FALSE,47,3
2831,Male,29,Single,Junior,7,IT,Full-Time,5,1,3.1,3,3,5,Car,24,2,9,0,Bachelor,TRUE,23.5,3
2835,Female,29,Single,Junior,7,HR,Part-Time,3,1,3.2,5,1,6.5,Public Transport,23,2,7,0,Bachelor,FALSE,23.5,3
2843,Female,49,Married,Senior,27,Finance,Part-Time,5,1,4.7,5,2,5.3,Public Transport,20,9,19,5,Bachelor,TRUE,53.5,3
2856,Other,28,Single,Junior,6,Finance,Full-Time,1,2,0.9,5,2,7.3,Public Transport,7,2,8,0,Bachelor,FALSE,23,3
2861,Female,29,Single,Junior,7,Marketing,Full-Time,1,2,0.7,2,2,5.9,Public Transport,29,2,9,0,Bachelor,FALSE,23.5,3
2862,Female,23,Single,Intern/Fresher,1,Customer Service,Full-Time,1,2,2.2,4,1,7.4,Public Transport,26,0,28,0,Bachelor,FALSE,10.5,3
2864,Male,31,Married,Senior,4,IT,Part-Time,1,3,3.6,4,1,6.9,Car,22,3,15,1,Bachelor,FALSE,42,3
2868,Male,27,Married,Mid,5,Legal,Full-Time,2,1,2.8,1,5,6.2,Bike,10,1,15,0,Bachelor,FALSE,32.5,3
2874,Female,32,Married,Mid,1,Finance,Full-Time,3,2,1.2,4,5,6,Car,13,3,10,0,Bachelor,FALSE,30.5,3
2893,Male,31,Single,Mid,9,IT,Full-Time,3,4,1,4,5,6.4,Public Transport,14,3,13,0,Bachelor,FALSE,34.5,3
2901,Female,26,Married,Junior,4,IT,Full-Time,1,2,1.7,2,2,8.6,Car,18,1,9,0,Bachelor,TRUE,22,3
2906,Male,37,Married,Senior,2,Legal,Full-Time,1,1,1.1,4,1,7.6,Public Transport,6,5,18,5,Bachelor,FALSE,41,3
2908,Male,30,Married,Senior,7,IT,Full-Time,1,1,2.7,4,3,6.8,Walk,1,2,21,3,Bachelor,TRUE,43.5,3
2910,Male,26,Single,Junior,4,Operations,Full-Time,1,2,2.7,4,3,8.8,Car,29,1,5,0,Bachelor,FALSE,22,3
2922,Other,23,Single,Junior,1,Operations,Full-Time,3,1,0.8,1,4,6.8,Motorbike,4,0,10,0,Bachelor,FALSE,20.5,3
2929,Male,36,Single,Mid,2,Finance,Full-Time,4,1,2.7,2,5,6.8,Car,17,4,14,0,Bachelor,FALSE,31,3
2936,Male,49,Married,Mid,27,Legal,Full-Time,4,2,2.3,4,2,4.7,Walk,2,9,15,0,Bachelor,FALSE,43.5,3
2937,Female,36,Single,Senior,10,Customer Service,Full-Time,4,1,3.7,4,2,5.4,Car,15,4,25,9,Bachelor,TRUE,45,3
2956,Male,24,Single,Junior,2,Sales,Full-Time,2,2,2.4,4,3,6.8,Motorbike,24,0,10,0,Bachelor,FALSE,21,3
2957,Male,32,Married,Mid,10,IT,Part-Time,4,1,2.5,4,1,6.1,Bike,8,3,15,0,Bachelor,TRUE,35,3
2962,Female,49,Married,Senior,15,HR,Full-Time,2,1,1.1,4,1,7,Car,25,9,18,9,Bachelor,FALSE,47.5,3
2968,Female,34,Married,Mid,12,Marketing,Full-Time,4,2,2.8,5,5,6.9,Public Transport,11,4,13,0,Bachelor,FALSE,36,3
2976,Female,27,Single,Junior,5,Sales,Part-Time,2,1,1.4,3,4,8.1,Public Transport,16,1,10,0,Bachelor,FALSE,22.5,3
249,Male,33,Single,Mid,11,Finance,Contract,1,2,2.6,5,3,6.4,Car,17,3,14,0,Bachelor,FALSE,35.5,2
257,Female,38,Married,Mid,16,Legal,Full-Time,1,3,1.4,3,3,6.4,Public Transport,27,5,10,0,Bachelor,FALSE,38,2
273,Female,29,Single,Junior,7,Finance,Contract,1,3,2.6,3,3,7.6,Walk,1,2,5,0,Bachelor,TRUE,23.5,2
297,Male,53,Married,Senior,8,IT,Part-Time,2,3,3,3,1,6,Car,19,10,17,5,Bachelor,TRUE,44,2
309,Other,38,Single,Mid,16,Customer Service,Part-Time,1,3,2,4,2,6,Car,17,5,13,0,Bachelor,FALSE,38,2
310,Male,25,Single,Junior,3,Marketing,Full-Time,4,2,2.3,4,2,5.6,Car,21,1,6,0,Bachelor,FALSE,21.5,2
311,Male,30,Single,Mid,8,Finance,Full-Time,1,5,2.7,5,2,8.2,Car,12,2,12,0,Bachelor,TRUE,34,2
314,Male,60,Married,Senior,7,Operations,Contract,1,2,2.1,4,1,7,Walk,1,12,15,6,Bachelor,TRUE,43.5,2
315,Male,36,Married,Senior,14,IT,Contract,2,1,0.9,3,2,5.7,Bike,2,4,25,2,Bachelor,TRUE,47,2
319,Female,36,Single,Senior,14,Finance,Contract,4,1,2,2,3,4.7,Public Transport,7,4,23,6,Bachelor,FALSE,47,2
320,Female,28,Married,Junior,6,Finance,Full-Time,1,4,2.9,5,3,7.5,Public Transport,21,2,7,0,Bachelor,FALSE,23,2
322,Male,22,Single,Junior,0,Finance,Part-Time,1,4,1.8,5,2,6.9,Public Transport,28,0,7,0,Bachelor,TRUE,20,2
326,Male,23,Single,Intern/Fresher,1,Operations,Part-Time,1,2,1.5,4,1,5.5,Car,28,0,28,0,Bachelor,TRUE,10.5,2
331,Female,32,Divorced,Senior,10,Marketing,Full-Time,3,2,2.6,5,4,7.3,Public Transport,24,3,22,6,Bachelor,FALSE,45,2
332,Female,25,Single,Junior,3,Sales,Full-Time,3,3,1,5,2,6.8,Public Transport,17,1,10,0,Bachelor,TRUE,21.5,2
334,Male,29,Single,Junior,5,IT,Part-Time,3,1,1.7,4,3,6.2,Bike,9,2,7,0,Bachelor,TRUE,22.5,2
339,Male,22,Single,Intern/Fresher,0,Sales,Full-Time,2,2,3.9,4,2,7,Walk,2,0,25,0,Bachelor,FALSE,10,2
1080,Male,25,Single,Junior,2,Operations,Part-Time,5,1,3.7,1,1,6.2,Car,5,1,8,0,Bachelor,FALSE,21,2
1087,Female,24,Single,Junior,2,HR,Full-Time,3,2,0.8,1,1,7.4,Motorbike,24,0,10,0,Bachelor,FALSE,21,2
1088,Female,26,Single,Mid,4,Operations,Part-Time,5,4,2.8,2,2,6.3,Motorbike,16,1,12,0,Bachelor,FALSE,32,2
1098,Male,32,Married,Mid,10,IT,Contract,3,1,3.2,1,3,6.8,Public Transport,7,3,12,0,Bachelor,FALSE,35,2
1099,Female,28,Single,Junior,6,Sales,Full-Time,4,4,1,4,2,6.9,Public Transport,19,2,7,0,Bachelor,FALSE,23,2
1107,Other,27,Single,Junior,5,Customer Service,Full-Time,3,2,3,1,2,9.1,Motorbike,4,1,8,0,Bachelor,TRUE,22.5,2
1112,Female,39,Married,Senior,2,Operations,Full-Time,1,4,1.1,4,1,6.6,Motorbike,11,5,17,9,Bachelor,FALSE,41,2
1114,Female,29,Single,Junior,7,Legal,Full-Time,2,4,3.6,4,1,6.6,Public Transport,5,2,9,0,Bachelor,FALSE,23.5,2
1115,Male,23,Single,Junior,1,IT,Full-Time,3,4,1.8,3,1,6.4,Car,26,0,9,0,Bachelor,TRUE,20.5,2
1117,Other,36,Single,Mid,14,Customer Service,Part-Time,1,4,2.9,1,2,8.3,Bike,1,4,11,0,Bachelor,FALSE,37,2
1123,Female,39,Married,Mid,1,Finance,Part-Time,4,5,2.2,3,2,7.2,Public Transport,9,5,12,0,Bachelor,FALSE,30.5,2
1130,Male,22,Single,Intern/Fresher,0,Customer Service,Full-Time,2,4,0.8,1,1,6.7,Car,16,0,25,0,Bachelor,FALSE,10,2
1131,Male,24,Single,Mid,2,Operations,Full-Time,2,3,3.7,2,2,6.9,Car,6,0,11,0,Bachelor,FALSE,31,2
1137,Male,53,Married,Senior,9,Operations,Full-Time,5,5,3.5,5,2,6.8,Car,20,10,18,6,Bachelor,TRUE,44.5,2
1142,Male,28,Single,Junior,6,Legal,Full-Time,4,1,1.1,1,2,6.7,Public Transport,15,2,5,0,Bachelor,FALSE,23,2
1144,Female,27,Single,Junior,5,Finance,Full-Time,1,4,1.1,1,1,7.2,Public Transport,10,1,8,0,Bachelor,FALSE,22.5,2
1145,Female,28,Single,Junior,6,Sales,Full-Time,2,2,1.6,4,1,8,Car,21,2,9,0,Bachelor,FALSE,23,2
1157,Male,25,Single,Junior,3,Sales,Part-Time,2,4,1,1,1,6.8,Public Transport,28,1,9,0,Bachelor,FALSE,21.5,2
1163,Female,24,Single,Junior,2,Operations,Contract,2,4,3.1,2,1,6.7,Public Transport,19,0,7,0,Bachelor,FALSE,21,2
1164,Male,22,Single,Intern/Fresher,0,IT,Full-Time,3,3,2.2,1,3,6.1,Car,8,0,21,0,Bachelor,TRUE,10,2
1171,Male,30,Married,Mid,8,Operations,Full-Time,5,2,4.2,2,4,6.2,Car,13,2,10,0,Bachelor,FALSE,34,2
1173,Male,22,Single,Intern/Fresher,0,Finance,Full-Time,5,3,2.3,3,1,6.8,Public Transport,24,0,23,0,Bachelor,FALSE,10,2
1176,Female,26,Single,Junior,4,IT,Full-Time,1,4,2.8,1,1,7.1,Car,21,1,5,0,Bachelor,TRUE,22,2
1178,Female,33,Married,Senior,7,Marketing,Full-Time,5,3,2.6,4,1,8.6,Car,20,3,19,9,Bachelor,TRUE,43.5,2
1180,Female,39,Married,Mid,15,Marketing,Full-Time,3,2,1.8,3,1,6.9,Bike,8,5,12,0,Bachelor,FALSE,37.5,2
1188,Female,33,Married,Mid,11,Marketing,Part-Time,5,3,1.2,1,3,6.3,Car,17,3,10,0,Bachelor,FALSE,35.5,2
1189,Male,35,Married,Mid,10,IT,Full-Time,3,4,0,1,1,6.5,Public Transport,8,4,13,0,Bachelor,FALSE,35,2
1192,Female,28,Single,Senior,6,Operations,Contract,2,2,4.3,1,1,5.4,Car,27,2,25,7,Bachelor,FALSE,43,2
1193,Female,24,Single,Mid,2,Finance,Contract,5,5,3.6,3,2,6.6,Car,9,0,15,0,Bachelor,FALSE,31,2
1194,Female,48,Single,Mid,9,HR,Contract,5,3,1.9,4,1,7.3,Public Transport,28,8,12,0,Bachelor,FALSE,34.5,2
1196,Female,47,Married,Mid,21,Sales,Contract,1,4,2.3,1,1,7,Motorbike,20,8,15,0,Bachelor,TRUE,40.5,2
1204,Female,49,Married,Mid,10,Finance,Full-Time,4,1,1.4,3,1,6.9,Public Transport,5,9,11,0,Bachelor,FALSE,35,2
1215,Female,31,Married,Mid,6,Operations,Part-Time,5,4,3.4,2,1,5.4,Motorbike,4,3,14,0,Bachelor,FALSE,33,2
1216,Male,33,Married,Mid,11,Finance,Full-Time,1,2,3.1,1,1,7.4,Car,12,3,14,0,Bachelor,FALSE,35.5,2
1217,Female,48,Married,Mid,17,Customer Service,Full-Time,1,5,1.2,2,1,6.6,Car,16,8,11,0,Bachelor,FALSE,38.5,2
1218,Female,40,Married,Mid,18,Marketing,Full-Time,1,1,1.9,1,1,6.5,Walk,1,6,11,0,Bachelor,FALSE,39,2
1220,Female,41,Married,Mid,19,Marketing,Part-Time,5,5,2.2,1,3,5.3,Public Transport,18,6,11,0,Bachelor,FALSE,39.5,2
1226,Male,33,Married,Mid,11,Legal,Full-Time,4,4,2.3,5,1,7.1,Car,17,3,12,0,Bachelor,FALSE,35.5,2
1230,Other,22,Single,Junior,0,Operations,Full-Time,2,2,0,2,3,7.2,Motorbike,23,0,9,0,Bachelor,FALSE,20,2
1231,Male,22,Single,Intern/Fresher,0,Legal,Full-Time,5,1,1.5,3,2,8.1,Car,18,0,28,0,Bachelor,TRUE,10,2
1232,Male,55,Married,Senior,2,Finance,Full-Time,3,4,2.5,3,1,5.5,Public Transport,12,11,21,8,Bachelor,FALSE,41,2
1235,Other,27,Single,Junior,4,Customer Service,Part-Time,2,3,2.5,3,1,6.1,Car,7,1,10,0,Bachelor,FALSE,22,2
1241,Male,24,Single,Senior,2,IT,Full-Time,2,5,2,5,2,6.5,Bike,2,0,22,8,Bachelor,FALSE,41,2
1242,Male,23,Single,Intern/Fresher,1,Sales,Part-Time,5,3,3.5,3,1,6.4,Walk,1,0,25,0,Bachelor,FALSE,10.5,2
1248,Female,31,Married,Mid,5,Operations,Full-Time,4,5,0.7,1,4,6.5,Walk,2,3,13,0,Bachelor,TRUE,32.5,2
1249,Male,48,Married,Mid,19,IT,Full-Time,4,1,2.1,4,1,7.4,Public Transport,15,8,10,0,Bachelor,FALSE,39.5,2
1257,Male,28,Married,Junior,5,IT,Full-Time,1,4,2.1,3,1,7.5,Motorbike,11,2,9,0,Bachelor,TRUE,22.5,2
1272,Male,34,Married,Mid,12,Sales,Full-Time,3,3,1.6,5,1,8.1,Bike,1,4,14,0,Bachelor,FALSE,36,2
1279,Male,27,Single,Junior,5,Finance,Full-Time,4,3,0.8,5,1,7.7,Bike,6,1,9,0,Bachelor,FALSE,22.5,2
1281,Other,25,Single,Junior,3,Finance,Full-Time,2,5,1.1,3,1,5.9,Car,20,1,10,0,Bachelor,FALSE,21.5,2
1282,Male,40,Married,Mid,5,Legal,Full-Time,3,4,2,5,1,6.7,Public Transport,17,6,13,0,Bachelor,FALSE,32.5,2
1285,Female,42,Married,Mid,11,Operations,Full-Time,5,5,2.7,5,2,5.4,Public Transport,19,6,14,0,Bachelor,FALSE,35.5,2
1288,Female,23,Single,Junior,1,Operations,Full-Time,5,5,2.8,4,1,6.1,Car,21,0,5,0,Bachelor,FALSE,20.5,2
1289,Male,36,Single,Mid,9,Legal,Full-Time,5,4,2.7,4,1,7,Public Transport,13,4,15,0,Bachelor,TRUE,34.5,2
1291,Female,28,Married,Junior,6,Operations,Full-Time,2,3,3.6,5,1,7.1,Public Transport,11,2,6,0,Bachelor,FALSE,23,2
1292,Male,23,Single,Intern/Fresher,1,Operations,Full-Time,3,2,2.6,1,1,7.2,Bike,8,0,25,0,Bachelor,FALSE,10.5,2
1293,Male,36,Married,Mid,14,HR,Contract,3,5,4.5,1,4,5.6,Car,22,4,11,0,Bachelor,TRUE,37,2
1294,Male,31,Married,Mid,7,Customer Service,Contract,3,2,3.8,3,1,6.8,Public Transport,9,3,11,0,Bachelor,FALSE,33.5,2
1300,Male,23,Single,Intern/Fresher,1,IT,Full-Time,5,1,3.3,1,3,7,Car,17,0,27,0,Bachelor,FALSE,10.5,2
1304,Male,24,Single,Junior,2,IT,Contract,2,5,1.2,2,1,8.3,Car,8,0,5,0,Bachelor,TRUE,21,2
1305,Male,24,Single,Mid,2,Marketing,Full-Time,1,1,2.3,2,1,8.5,Motorbike,19,0,13,0,Bachelor,FALSE,31,2
1308,Male,50,Married,Senior,19,Operations,Full-Time,1,4,1.6,3,2,6.4,Bike,8,9,22,1,Bachelor,FALSE,49.5,2
1323,Female,38,Married,Senior,12,IT,Full-Time,4,2,3.2,2,1,7.5,Car,27,5,18,1,Bachelor,TRUE,46,2
1324,Female,25,Single,Junior,3,Customer Service,Full-Time,3,1,1.1,1,3,6.4,Bike,6,1,9,0,Bachelor,FALSE,21.5,2
1325,Female,29,Married,Junior,7,Marketing,Full-Time,5,2,1,2,2,8.5,Walk,2,2,5,0,Bachelor,FALSE,23.5,2
1326,Male,49,Married,Mid,23,IT,Full-Time,3,4,2.5,3,1,7.5,Car,5,9,15,0,Bachelor,TRUE,41.5,2
1327,Other,26,Single,Junior,4,Sales,Full-Time,4,5,2.1,3,1,6.2,Car,10,1,6,0,Bachelor,FALSE,22,2
1330,Female,39,Married,Senior,8,Operations,Full-Time,5,5,2.1,4,1,5.1,Car,16,5,15,9,Bachelor,TRUE,44,2
1333,Male,24,Single,Junior,2,Finance,Full-Time,4,4,3.5,1,1,7.4,Car,26,0,10,0,Bachelor,TRUE,21,2
1336,Female,28,Single,Mid,6,Marketing,Contract,3,5,2.9,2,1,6.3,Bike,9,2,10,0,Bachelor,TRUE,33,2
1337,Male,46,Single,Mid,4,Marketing,Full-Time,2,5,2.8,5,1,5.5,Car,20,8,13,0,Bachelor,FALSE,32,2
1338,Male,22,Single,Intern/Fresher,0,IT,Full-Time,2,4,1.5,3,2,6.2,Walk,2,0,20,0,Bachelor,FALSE,10,2
1341,Female,48,Married,Mid,24,Operations,Part-Time,2,3,2,2,1,7,Car,9,8,11,0,Bachelor,FALSE,42,2
1345,Female,36,Married,Senior,5,Operations,Full-Time,4,5,2.4,3,3,8,Motorbike,12,4,20,9,Bachelor,FALSE,42.5,2
1346,Male,28,Single,Junior,6,IT,Part-Time,3,4,1.7,1,1,7,Walk,2,2,7,0,Bachelor,TRUE,23,2
1349,Female,35,Married,Mid,13,Sales,Full-Time,4,2,3.9,2,2,8,Car,28,4,11,0,Bachelor,FALSE,36.5,2
1353,Female,33,Married,Mid,11,Sales,Full-Time,5,4,1.6,5,1,6.7,Bike,8,3,13,0,Bachelor,FALSE,35.5,2
1358,Female,28,Single,Junior,6,Operations,Full-Time,5,3,1,5,1,8.1,Bike,3,2,6,0,Bachelor,FALSE,23,2
1360,Female,27,Single,Junior,5,IT,Full-Time,5,2,2,4,1,6.8,Bike,7,1,8,0,Bachelor,TRUE,22.5,2
1362,Female,32,Married,Senior,10,IT,Part-Time,5,2,1.8,3,1,5.7,Car,18,3,21,1,Bachelor,TRUE,45,2
1365,Female,40,Married,Mid,9,IT,Part-Time,3,4,2.4,1,2,6.7,Car,8,6,10,0,Bachelor,FALSE,34.5,2
1372,Male,31,Married,Senior,9,Finance,Full-Time,4,1,1.7,2,1,8,Car,29,3,21,7,Bachelor,FALSE,44.5,2
1375,Male,56,Married,Senior,26,Finance,Part-Time,2,1,1.5,1,1,6.4,Car,16,11,18,8,Bachelor,FALSE,53,2
1376,Female,31,Single,Senior,5,Finance,Contract,4,3,3.8,5,1,6.6,Bike,9,3,23,1,Bachelor,FALSE,42.5,2
1378,Female,25,Single,Junior,3,Operations,Full-Time,5,3,2.4,4,1,7.5,Car,22,1,6,0,Bachelor,FALSE,21.5,2
1382,Male,33,Married,Senior,11,Marketing,Full-Time,5,3,1,4,1,7.1,Motorbike,4,3,20,9,Bachelor,FALSE,45.5,2
1385,Male,39,Married,Senior,17,Finance,Full-Time,2,4,1.6,1,1,6.9,Motorbike,22,5,21,4,Bachelor,FALSE,48.5,2
1387,Male,26,Single,Junior,4,IT,Part-Time,3,3,1.7,2,3,7.3,Public Transport,13,1,6,0,Bachelor,TRUE,22,2
1391,Female,54,Married,Senior,19,IT,Contract,4,4,2.3,2,2,6.2,Bike,2,10,19,8,Bachelor,TRUE,49.5,2
1393,Male,22,Single,Intern/Fresher,0,Finance,Full-Time,4,3,3.4,2,3,7.8,Bike,5,0,25,0,Bachelor,FALSE,10,2
1400,Female,22,Single,Intern/Fresher,0,Customer Service,Full-Time,4,4,1.7,5,1,7.8,Bike,3,0,20,0,Bachelor,FALSE,10,2
1403,Male,24,Single,Mid,2,IT,Full-Time,1,5,2.4,5,1,6.3,Public Transport,19,0,10,0,Bachelor,FALSE,31,2
1404,Female,28,Single,Junior,6,Finance,Full-Time,3,3,3.7,2,2,6.3,Bike,1,2,6,0,Bachelor,FALSE,23,2
1409,Other,29,Single,Junior,7,Finance,Contract,2,3,1.6,2,1,8.6,Public Transport,29,2,6,0,Bachelor,FALSE,23.5,2
1410,Male,22,Single,Intern/Fresher,0,Legal,Part-Time,3,5,2.3,3,1,8,Car,6,0,30,0,Bachelor,FALSE,10,2
1411,Female,28,Single,Senior,6,Finance,Contract,5,1,3.6,2,3,5,Car,10,2,17,5,Bachelor,FALSE,43,2
1417,Male,24,Single,Mid,2,IT,Full-Time,3,3,1.3,5,1,7.1,Car,20,0,12,0,Bachelor,FALSE,31,2
1418,Male,23,Single,Junior,1,Operations,Full-Time,5,2,1,1,1,6.1,Car,9,0,10,0,Bachelor,FALSE,20.5,2
1422,Female,51,Married,Senior,4,Operations,Part-Time,2,5,3.1,3,1,7.1,Bike,8,9,21,1,Bachelor,FALSE,42,2
1423,Male,33,Single,Senior,11,IT,Full-Time,3,4,0.1,2,4,7,Public Transport,9,3,21,3,Bachelor,TRUE,45.5,2
1424,Male,38,Married,Senior,2,IT,Full-Time,5,4,2,4,3,6.4,Car,10,5,21,4,Bachelor,TRUE,41,2
1429,Female,44,Married,Mid,22,Customer Service,Full-Time,2,2,3.4,1,1,6.3,Car,21,7,12,0,Bachelor,FALSE,41,2
1438,Female,28,Single,Mid,6,Sales,Part-Time,5,2,1.3,1,4,7,Public Transport,11,2,10,0,Bachelor,FALSE,33,2
1442,Male,35,Single,Senior,13,Customer Service,Contract,2,5,2.3,5,3,7.1,Public Transport,23,4,15,7,Bachelor,FALSE,46.5,2
1444,Male,53,Married,Senior,10,Legal,Full-Time,3,2,2.1,5,1,7.4,Public Transport,25,10,21,9,Bachelor,FALSE,45,2
1445,Male,33,Single,Mid,1,Marketing,Full-Time,4,2,3,1,1,7.1,Public Transport,17,3,15,0,Bachelor,FALSE,30.5,2
1452,Male,25,Single,Junior,3,IT,Contract,2,5,0,5,2,9.8,Walk,1,1,7,0,Bachelor,TRUE,21.5,2
1453,Other,49,Single,Mid,24,IT,Full-Time,4,3,1.6,5,1,7.2,Bike,7,9,13,0,Bachelor,TRUE,42,2
1454,Male,44,Married,Mid,12,IT,Part-Time,5,4,3.3,1,1,6.8,Public Transport,14,7,11,0,Bachelor,TRUE,36,2
656,Male,25,Single,Mid,3,Marketing,Full-Time,1,2,1.2,3,1,6.9,Public Transport,17,1,14,0,Bachelor,FALSE,31.5,1
664,Other,24,Single,Junior,2,Marketing,Full-Time,2,1,3.2,2,3,5.4,Car,29,0,7,0,Bachelor,FALSE,21,1
672,Male,32,Married,Senior,4,Marketing,Full-Time,4,2,1.6,2,3,4,Public Transport,7,3,23,1,Bachelor,FALSE,42,1
674,Other,37,Single,Mid,6,Finance,Full-Time,2,2,2.1,2,3,6.7,Car,11,5,14,0,Bachelor,FALSE,33,1
680,Male,26,Married,Junior,4,IT,Full-Time,1,3,3.9,4,1,7.3,Public Transport,12,1,5,0,Bachelor,TRUE,22,1
